sentimen,tweet,_exclaim,_question,_upper_rt,tweet_pp
negatif,"Pak Sandi, mohon dicatat Pak... keluhan saya Ponidibiar beso2 bapak bisa sampaikan di pidato atau mana2.. saya mengeluh di rejim ini Harga @ROLEX kok naik naik terus, dan persediannya utk type2 tertentu kok kosong trus pak.. dengarkan keluhan Pak Ponidi dan temen2 seIndonesia",0,0,0.04710144927536232,sandi mohon dicatat keluhan ponidibiar besok pidato mengeluh rejim harga terus perbedaannya utk type kosong terus dengarkan keluhan polisi teman indonesia
netral,"Ternyata Ini Kelemahan Prabowo dan Sandi, Tak Disangka - Warta Ekonomi  https://www.wartaekonomi.co.id/read223663/ternyata-ini-kelemahan-prabowo-dan-sandi-tak-disangka.htmlÂ â€¦",0,0,0.05649717514124294,kelemahan prabowo sandi disangka warta
negatif,@Ferdinand_Haean kami iba SBY tidak di hargai oleh prabowo..kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama 10 tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini..tak akan ada anak buah yg tidak marah jika bosny,0,0,0.0196078431372549,ferdinandhaean iba sby tidak hargai prabowokami rakyat menghargai beliau krn memimpin bangsa sdh lakukan bangsa instan anak buah tidak marah bosnya
netral,Pengusaha Puji Kinerja Ekonomi di Era Jokowi #01IndonesiaMaju #KerjaNyataJokowi https://economy.okezone.com/read/2019/04/11/320/2042231/pengusaha-puji-kinerja-ekonomi-di-era-jokowiÂ â€¦,0,0,0.06486486486486487,pengusaha puji kinerja era indonesiamaju kerjanyatajokowi
netral,"Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yang benar akibat ulah Presiden2 sebelum Pak @jokowi.  https://bit.ly/2PbAB5SÂ  #PrabowoSalahkanSBY",0,0,0.07865168539325842,wowo debat orientasi indonesia tidak jalur akibat ulah presiden
negatif,Gaji kecil gadiambil tp tunjangan milyaran/bln diambil kan MUNAFIK Jd Pres bisa KKN Monopoli Markup u lunasin utng Petusahaan Wo rugi 14T uno saratoga rugi 6T Urus Perusahaan sj rugi ntar urus Neg Punah #02menangRadikalOrbaAsengBerkuasa #WoWinPANCASiLAvsKilafahWAR #WoWinIndPunah pic.twitter.com/S0mpVULJDE,0,0,0.16993464052287582,gaji diambil tunjangan milyaranbln diambil munafik presiden kkn monopoli mark lu lunas utang perusahaan rugi uno salatiga rugi urus perusahaan rugi entar urus negara punah menangradikalorbaasengberkuasa wowinpancasilavskilafahwar wowinindpunah
positif,Sudah terbukti di wagub DKI gaji gak diambil..... Emang debat jualan bakso anaknya diangkat...... Saham games juga diangkat. Emang rakyat kenyang main games.... Kocak betul kelas presiden,0,0,0.0427807486631016,terbukti wagub dki gaji diambil debat jualan bakso anaknya diangkat saham games diangkat rakyat kenyang main games kocak kelas presiden
negatif,"Jdi bung @RachlanNashidik , ekonomi indonesia hancur itu ulah SBY ya, bkn Jokowi. SBY dua periode tdk mampu mmbuat rakyat sejahtera.. Ekonomi bobrok...itu kata pk Prabowo yg dismpaiknnya penuh semgat. #jgnpilihdemokrat",0,0,0.05504587155963303,jdi rachlannashidik indonesia hancur ulah sby ya bkn sby periode tdk rakyat sejahtera bobrokitu prabowo disampaikannya penuh semangat jgnpilihdemokrat
netral,"Ketua TKN @jokowi @KHMarufAmin_ Erick Thohir, menyayangkan pernyataan calon oposisi Om Wowo yang menyalahkan para presiden sebelum Jokowi soal perekonomian negara.  Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @saaebunglon",0,0,0.0811965811965812,ketua tukang khmarufamin erick thohir menyayangkan pernyataan calon oposisi opm wowo menyalahkan presiden perekonomian negara kacau bocahsosmed sukangetweet saaebunglon
positif,Gaji prabowo dan sandi akan disumbangkan... Inilah pemimpin  #2019GantiPresiden,0,0,0.05063291139240506,gaji prabowo sandi dikembangkan pemimpin gantipresiden
negatif,Ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap SBY itu pertanda SBY sdh tidak di hargai oleh kadernya dan marwah Partai Demokrat jatuh tersungkur dan mencederai perjuangan demokrat  https://twitter.com/SalmaBrecht/status/1117124674020753408Â â€¦,0,0,0.04395604395604396,petinggi partai demokrat menerima kenyataan hinaan prabowo sby pertanda sby sdh tidak hargai kadernya marwah partai demokrat jatuh tersungkur mencederai perjuangan demokrat
netral,"Jokowi-Prabowo Takut Blunder, Masalah Ekonomi Tak Terkupas #DebatPilpres2019 #DebatTerakhirPilpres2019 http://cnn.id/386178?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedÂ â€¦",0,1,0.06698564593301436,jokowiprabowo takut blunder terlepas debatpilpres debatterakhirpilpres
positif,Sy paham maksuf pak @prabowo  Dia tdk bermaksud untuk serang pak @SBYudhoyono  Dia hny menyampaikan bhw strategi ekonominya hrs dirubah dr sistem lama . Masa sby pertumbuhan bagus itu lbh diaebabkan sby py posisi kuat secara politik sehingga keepmimpinannya masih efektif n stabil,0,0,0.025,paham masuk prabowo tdk serang yudhoyono hny bhw strategi ekonominya hrs dirubah sistem sby pertumbuhan bagus lbh disebabkan sby pny posisi kuat politik kepemimpinannya efektif stabil
netral,"Kalau Terpilih, Prabowo-Sandi Tidak akan Pernah Ambil Gaji  https://www.idntimes.com/news/indonesia/santi-dewi/kalau-terpilih-presiden-prabowo-sandiaga-tidak-ambil-gajiÂ â€¦ via @idntimes",0,0,0.0481283422459893,terpilih prabowosandi tidak ambil gaji via idntimes
positif,Apa bisa dengar lae poltak kan kupingnya sudah di potong. Uups janji palsu   Debat semalam membuktikan yang cerdas dan ikhlas untuk negara ini siapa.   Prabowo Sandi kalau terpilih gajinya buat Rakyat.,0,0,0.029850746268656716,dengar laper politik kurangnya potong lupa janji palsu debat semalam membuktikan cerdas ikhlas negara prabowo sandi terpilih gajinya rakyat
negatif,"Kenaikan gaji kalian dirapel besok, cuma naik 5% itupun hanya sekali selama 4,5 tahun Rezim Dungu berkuasa, sementara akumulasi inflasi selama 4,5 tahun itu 13 %, jadi kenaikan gaji kalian masih tekor 13%-4,5%=8,5%... demikian info dari Jeng Sri ðŸ˜‚",0,0,0.024,kenaikan gaji didapet besok itupun rezim dungu berkuasa akumulasi inflasi kenaikan gaji tekor info jeng sri
positif,Ahaha dikuliahin pakde ekonomi makro....,0,0,0.025,hahaha dikuliahin pakde makaroni
positif,Sdh seharusnya.. Kok malah duluan aku ya memutuskan memilih jokowi dgn seorang yg tahu banyak tentang ekonomi  Indonesia??,0,2,0.02459016393442623,sdh duluan ya memutuskan memilih dgn indonesia ? ?
negatif,Im just gonna express my confussion. Sige. Why is jokowi kekeuh that Prabowo and Sandi gak ngerti macro micro economy when Sandi udh berkecimpung di dunia ekonomi all his life? *masih bingung banget*,0,1,0.03015075376884422,tim just mengomongnya express maya confussion single why kemuh that prabowo and sandi mengerti macron omicron when sandi udh berkecimpung dunia all his life ? bingung banget
netral,"Bila Menang Pilpres, Prabowo-Sandi Janji Tidak Ambil Gaji  https://www.balinetizen.com/2019/04/14/3426/Â â€¦ via @Bali Netizen",0,0,0.09523809523809523,menang pilpres prabowosandi janji tidak ambil gaji via bali netizen
netral,VIDEO: Jokowi Sebut Nilai Ekonomi Gamers Capai Belasan Triliun #01IndonesiaMaju #KerjaNyataJokowi https://m.liputan6.com/news/read/3941193/video-jokowi-sebut-nilai-ekonomi-gamers-capai-belasan-triliunÂ â€¦,0,0,0.09268292682926829,video nilai pamer capai belasan triliun indonesiamaju kerjanyatajokowi
netral,"Bila Menang Pilpres, Prabowo-Sandi Janji Tidak Ambil Gaji:  http://metrobali.com/325164-2/Â  via @metrobali",0,0,0.09345794392523364,menang pilpres prabowosandi janji tidak ambil gaji via metrobali
netral,"BUMN kuat sebagai benteng ekonomi , tusuk prabowo sandi",0,0,0.07272727272727272,bumn kuat benteng tusuk prabowo sandi
netral,"Hal yg sama digunakan senjata pendukung Paslon 02 menyerang Nawacita Presiden Jokowi. Framing beliau ingkar janji, mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif.",0,0,0.03208556149732621,senjata pendukung paslon menyerang nawacita presiden framing beliau ingkar janji mengabaikan obyektivitas beratnya tekanan dunia tdk kondusif
negatif,"Aneh sekelas fadlin zon kaya Emak "" yg ga  ada gawean ..Mulut nya leeemeess.. Mendukung pilihan boleh aza tapi gak segitunya juga kali jadi apa"" di comen, wakil rakyat nya aja gak bisa mencontohkan kepada rakyat untuk bisa menghargai pemimpin negara nya... ðŸ˜",0,0,0.019157088122605363,aneh sekelas adain zon kayak emak lawan mulut nya lemes mendukung pilihan sebegitunya kali komen wakil rakyat nya mencontohkan rakyat menghargai pemimpin negara nya
netral,"Pak @prabowo @sandiuno, boleh ya pak, nanti sebagian gaji bapak didonasikan ke saya buat nerusin sekolah lagiðŸ˜„",0,0,0.017699115044247787,prabowo sandiuno ya gaji didonasikan meneruskan sekolah
netral,"Yang jadi pokok penting dari pertanyaan pak jokowi itu industri ekonomi digital, e-sport seperti mobile legend hanya contoh dalam industri ekonomi digital.",0,0,0.0064516129032258064,pokok industri digital eksportir mobile legend contoh industri digital
positif,"Kreatip nian petani kita.  Buat Bpk @Prabowo @Sandi jangan cuma turunkan harga sembako, Tapi tingkatkan pendapatan petani sbg produsen. Saya yakin Bpk punya rumusnya. Kami petani siap memdukung swasembada pangan.",0,0,0.04245283018867924,kreatif kenaikan petani bpk prabowo sandi jangan turunkan harga sembako tingkatkan pendapatan petani sbg produsen yakin bpk rumahnya petani mendukung swasembada pangan
netral,Pernyataan capres @prabowo bhwa kesalahan ekonomi di Indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana Jokowi tp kesalahan Presiden2 sebelumnya membuat banyak orang terkejut krn seolah2 #PrabowoSalahkanSBY juga ðŸ¤”ðŸ™„ pic.twitter.com/Y3pxbOeglp,0,0,0.04693140794223827,pernyataan capres prabowo kesalahan indonesia bukan kesalahan calon presiden pertahanan kesalahan presiden orang terkejut krn
negatif,"Wah bisa dimasalahin sama kampret neh, tp nggak tau juga neh wkwkwkwk  Prabowo Ingin Pertumbuhan Ekonomi 2 Digit, Fadli Zon: Itu Sulit, tapi..  https://bisnis.tempo.co/read/1195473/prabowo-ingin-pertumbuhan-ekonomi-2-digit-fadli-zon-itu-sulit-tapi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvritÂ â€¦",0,1,0.043478260869565216,disalahin kampret nih tau nih wkwkwkwk prabowo pertumbuhan digit fadli zon sulit
netral,"Setelah Prabowo terpilih menjadi Presiden, lakukan audit menyeluruh kepada @twitterID atas seluruh kewajibannya kepada Indonesia, termasuk seluruh kewajiban Perpajakannya.",0,0,0.04093567251461988,prabowo terpilih presiden lakukan audit twitter kewajibannya indonesia kewajiban perpajakannya
negatif,"Semalam tiap jae omong ttg ekonomi prabowo sandi cuma senyum simpul,itu tandanya apa om.",0,0,0.011363636363636364,semalam jae omong ttg prabowo sandi senyum simpulitu tandanya opm
positif,Pertama dlm sejarah Indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara. Dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji Barokallah @prabowo dan @sandiuno semoga amanah demi masa depan negara #2019PrabowoPresidenRI https://twitter.com/IsmanTengku/status/1117200671940288513Â â€¦,0,0,0.033846153846153845,dlm sejarah indonesia presiden wakil presiden tidak ambil gaji diserahkan percaya negara dunia tidak ambil gaji barokallah prabowo sandiuno semoga amanah negara prabowopresidenri
positif,"@sandiuno @prabowo Yth. Pak Prabowo dan pak Sandy, hari hati kami ketika bapak berkomitmen tidak mengambil gaji jika terpilih nanti. Semoga Allah menjadikan Bapak Berdua pemimpin umat, pemimpin bangsa yg amanah, amiin",0,0,0.03686635944700461,sandiuno prabowo yth prabowo seandainya hati berkomitmen tidak mengambil gaji terpilih semoga allah menjadikan berdua pemimpin umat pemimpin bangsa amanah mengambil
positif,"Kalau niatan mau memajukan pengembang lokal, itu bagus, Danai riset dan pengembangan Game mereka, bisa mulai dr game2 android, itu baru bisa mengembangkan ekonomi ( seperti Digital Happynes dgn dreadout ) atau Touchten dengan game2 androidnya, dan game2 mereka bkan game2 E Sport",0,0,0.02867383512544803,niatan memajukan pengembang lokal bagus ditangani riset pengembangan game game android mengembangkan digital happynes dgn dreadout touchten game androidnya game bukan game sport
positif,"Allah SWT sdh begitu baik kpd prabowo sandi. Msyarakat indonesia telah memberi ruang seluas luasna Kami brkomitmen brdua utk kami tdk akan mengambil gaji serupiah pun jika kami mendptkan amanah ini. Kami akan mberikannya kpd negara, kaum yatim & kaum duafa. #TPSTusukPrabowoSandi",0,0,0.04659498207885305,allah swt sdh baik kpd prabowo sandi masyarakat indonesia ruang seluas luasnya berkomitmen berdua utk tdk mengambil gaji rupiah amanah memberikannya kpd negara kaum yatim kaum dunia tpstusukprabowosandi
negatif,Jokowi nanya ekonomi digital ga penting? Wadooowwwwww,0,1,0.03773584905660377,digital ?
negatif,Pakta integritas wo Pulangkan Nb Brizik jd Menag Kilafah Bebaskan ulama kriminal #PrabowoketurunanKafirCinaMonster  Hpl psl 33 tp #WoUnoOrbaKuasaiLahanLuasSimpanDiPanamaSerakahGaNasionalis  Gaji gadiambil tp tunjangan Milyaran/bln diambil MUNAFIK #02menangRadikalOrbaAsengBerkuasa pic.twitter.com/8zd2lyAQIV,0,0,0.13355048859934854,pakta integritas dipulangkan nabi brisi menag khilafah bebaskan ulama kriminal prabowoketurunankafircinamonster hapal pasal wounoorbakuasailahanluassimpandipanamaserakahganasionalis gaji diambil tunjangan milyaranbln diambil munafik menangradikalorbaasengberkuasa
negatif,Berbanding terbalik sama faktanya bahwa Wowo sama Sandi menerima sumbangan dari rakyat untuk kampanye... Apa ga malu dengan komment mereka yg ga mau menerima gaji tapi untuk kampanye aja mereka mengharapkan sumbangan dari rakyat??,0,2,0.017391304347826087,berbanding terbalik faktanya wowo sandi menerima sumbangan rakyat kampanye malu komen menerima gaji kampanye mengharapkan sumbangan rakyat ? ?
positif,"Mereka cm minta kejelasan gaji mreka 4thn trkhr ke prabowo,karna sebagai pemilik perusahaan skrng,klo perusahaan trsbt dimiliki asingg dah dipecat smua tu buruh diganti TKA,lebih parah lagi nantinyaa,makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa",0,0,0.015209125475285171,kejelasan gaji thn prabowokarna pemilik perusahaan skrngklo perusahaan dimiliki asing deh dipecat buruh diganti parah nantinyaamakanyaa prabowo nyelametin perusahaan indonesia
positif,"Cebong, cebong. Masalah pidato prabowo menyalahkan kita semua tentang arah ekonomi digoreng terus.  Koalisi adil makmur itu negarawan semua, pola pikirnya maju ke depan, klw memang ada yg salah dari dulu, ya harus diperbaiki, bukan diteruskan.",0,0,0.012345679012345678,cebong cebong pidato prabowo menyalahkan arah digoreng terus koalisi adil makmur sejarawan pola pikirnya maju klw salah ya diperbaiki bukan diteruskan
netral,"Tutup Debat, Prabowo Sindir Jokowi Soal Dana Desa, Sandiaga Janji Tak AmbilÂ Gaji  https://www.merdeka.com/politik/tutup-debat-prabowo-sindir-jokowi-soal-dana-desa-sandiaga-janji-tak-ambil-gaji.htmlÂ â€¦ pic.twitter.com/4R0ldqqfBm",0,0,0.07391304347826087,tutup debat prabowo sindir dana desa sandiaga janji ambilgaji
negatif,Denger tuh pak jae..nanti gaji dari pak Prabowo dan Sandiaga gak akan diambil.. diserahkan kepada fakir miskin dan orang yang tidak mampu ... Gak kayak ente kekayaan nya nambah banyak....,0,0,0.0213903743315508,dengar tuh gaji prabowo sandiaga diambil diserahkan fakhiri miskin orang tidak kayak ente kekayaan nya menambah
netral,"Prabowo-Sandi: Kami komit tidak mengambil gaji  ""Allah SWT begitu baik kepada Prabowo-Sandi, Indonesia, memberikan keleluasan kepada kami, kami komit tidak mengambil gaji, kami akan setorkan kepada negara,"" ~@sandiuno~   #TusukPrabowoSandi pic.twitter.com/fsTUsg4WKc",0,0,0.06390977443609022,prabowosandi komunitas tidak mengambil gaji allah swt baik prabowosandi indonesia kelelahan komunitas tidak mengambil gaji setoran negara sandiuno tusukprabowosandi
netral,Jokowi Jagokan Kawasan Khusus Ekonomi Pariwisata  http://dlvr.it/R2mZW1Â  pic.twitter.com/LOrP3WIhsb,0,0,0.15,jadikan kawasan khusus pariwisata
netral,"Jokowi Memantabkan Ekonomi, Prabowo Salahkan MasaÂ Lalu  https://kanalsatu.info/pilpres-2019/2019/04/14/jokowi-memantabkan-ekonomi-prabowo-salahkan-masa-lalu/Â â€¦ pic.twitter.com/EI9gtAxr5H",0,0,0.06842105263157895,memanjakan prabowo salahkan
negatif,"Beneran gk akan ambil gaji? Sumpah pocong dulu sblm berjanji, gmn?...ðŸ˜œ",0,2,0.0410958904109589,benaran ambil gaji ? sumpah pocong sblm berjanji gmn ?
negatif,"ga masuk otak lu, pak jokowi nanya ekonomi digital di bidang e sport perputaran uangnya besar hadiah e sport bisa di atas 1M lebih pemerintah mau memungut pajak dari situ.  kalo nonton debat itu perhatiin bos",0,0,0.004807692307692308,masuk otak lu digital bidang sport perputaran uangnya hadiah sport pemerintah memungut pajak situ kalo menonton debat perhatikan bos
negatif,Tema debat semalam itu tentang PEREKONOMIAN... kenapa paslon01 melenceng nanyain #Mobilelegend & #PUBG  Rakyat  butuh #hargasembakomurah #hargabbmmurah #listrikmurah. Bukan main game? Apa main game gratis? #KapalOlengJendral @prabowo @sandiuno #kuotamahal,0,2,0.09411764705882353,tema debat semalam perekonomian paslon melenceng nanyain mobilelegend rakyat butuh hargasembakomurah hargabbmmurah listrikmurah bukan main game ? main game gratis ? kapalolengjendral prabowo sandiuno kuotamahal
negatif,Siap2 inflasi ekonomi kalo semua bahan dimurahin ðŸ˜‚ dikira bahan2 dimurahin adalah jawaban yg tepat?,0,1,0.0196078431372549,inflasi kalo bahan dimarahin bahan dimarahin ?
negatif,"Gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali2 lipat, mau bikin ap di mudahin ala2 orba kali yah. Sekeluarga jadi kaya melintir.",0,0,0.012903225806451613,gaji diambil perusahaan pribadi untungnya berkali lipat bikin mudah ala orba kali yah sekeluarga kayak melintas
netral,Erizeli Jely Bandaro Admin Â· 9 hrs  Perbedaan sikap dalam debat ( kajian dari debat capres )  Apa yang dimaksud Jokowi dengan istilah makro? Makro itu adalah kebijakan Ekonomi makro atau makroekonomi yang meliat...  https://www.facebook.com/errysober/posts/2701942486487817Â â€¦,0,1,0.03942652329749104,eriel bandara admin hrs perbedaan sikap debat kajian debat capres istilah makaroni ? makaroni kebijakan makaroni makroekonomi
